Country,Code,Title,Order,transType,transPer,chartLine,BOP_Adj,VertLine1,VertLine2,y1,y2,Freq,Table,Include
WLD,AUT_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,BEL_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,BRA_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,BUL_CPI_INDEX_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,CAN_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,CHE_CPI_CORE_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,CHE_CPI_CORE_X_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,CHL_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,CHN_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,COL_CPI_CORE_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,CRO_CPI_CORE_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,CZE_CPI_CORE_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,DEN_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,DEU_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,ESP_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,EUR_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,FIN_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,FRA_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,GBR_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,GBR_CPI_CORE_X_FOOD_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,GRE_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,HUN_CPI_CORE_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,ICE_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,IDN_CPI_CORE_X_FOOD_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,IND_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,IRE_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,ISE_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,ITA_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,JPN_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,KOR_CPI_CORE_X_FOOD_OIL_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,MAL_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,MEX_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,NOR_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,NZD_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,PER_CPI_CORE_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,PHP_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,POL_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,POR_CPI_CORE_X_FOOD_ENERGY_HICP_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,ROM_CPI_INDEX_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,RUS_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,SAF_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,SGP_CPI_CORE_X_ACCOM_PRIV_ROADS_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,SWE_CPI_CORE_X_RAW_FOOD_ENERGY_NSA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,THA_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,TUR_CPI_CORE_X_FOOD_ENERGY_TOBAC_GOLD_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,TWN_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,USA_CPI_CORE_X_FOOD_ENERGY_SA,Core Inflation (6m),1,perChg,6,0,1,nl,nl,nlim,nlim,m,CORINF,1

WLD,ARG_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,AUS_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,BRA_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,CAN_BOP_CA_GDP_NSA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,CHE_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,CHL_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,CHN_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,COL_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,CZE_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,EUR_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,GBR_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,HUN_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,IDN_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,IND_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,ISE_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,JPN_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,KOR_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,MAL_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,MEX_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,NOR_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,NZD_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,PER_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,PHP_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,POL_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,ROM_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,RUS_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,SAF_BOP_CA_GDP_SAAR,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,SGP_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,SWE_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,THA_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,TUR_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,TWN_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,URY_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,USA_BOP_CA_GDP_SA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,VNM_BOP_CA_GDP_NSA,Current Account (3m),1,ma,3,0,1,nl,nl,nlim,nlim,m,CA,1

WLD,ARG_FXUSD,ARG,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,BRA_FXUSD,BRA,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,CHL_FXUSD,CHL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,CHN_FXUSD,CHN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,COL_FXUSD,COL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,CZE_FXUSD,CZE,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,HUN_FXUSD,HUN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,IDN_FXUSD,IDN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,IND_FXUSD,IND,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,ISE_FXUSD,ISE,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,KOR_FXUSD,KOR,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,MAL_FXUSD,MAL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,MEX_FXUSD,MEX,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,PER_FXUSD,PER,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,PHP_FXUSD,PHP,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,POL_FXUSD,POL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,ROM_FXUSD,ROM,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,RUS_FXUSD,RUS,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,SAF_FXUSD,SAF,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,SGP_FXUSD,SGP,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,THA_FXUSD,THA,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,TUR_FXUSD,TUR,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,TWN_FXUSD,TWN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,URY_FXUSD,URY,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,EMFX,1

WLD,ARG_REER,ARG,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,BRA_REER,BRA,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,CHL_REER,CHL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,CHN_REER,CHN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,COL_REER,COL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,CZE_REER,CZE,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,HUN_REER,HUN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,IDN_REER,IDN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,IND_REER,IND,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,ISE_REER,ISE,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,KOR_REER,KOR,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,MAL_REER,MAL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,MEX_REER,MEX,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,PER_REER,PER,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,PHP_REER,PHP,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,POL_REER,POL,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,ROM_REER,ROM,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,RUS_REER,RUS,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,SAF_REER,SAF,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,SGP_REER,SGP,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,THA_REER,THA,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,TUR_REER,TUR,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,TWN_REER,TWN,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

WLD,URY_REER,URY,1,nt,nt,ave,1,nl,nl,nlim,nlim,d,RealFX,1

KOR,KOR_BOP_CA_GDP_SA,Current Account,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_PRIMEINC_NET_GDP_SA,Current Account: Prime Income,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_SECONDARYINC_NET_GDP_SA,Current Account: Second Income,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_TB_GDP_SA,Trade Balance,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_TB_NET_GOODS_GDP_SA,Trade Balance: Net Goods,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_TB_NET_SERV_GDP_SA,Trade Balance: Net Services,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_TB_EXPORTS_GOODS_GDP_SA,Trade Balance: Goods Exports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_TB_EXPORTS_SERV_GDP_SA,Trade Balance: Serve Exports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_TB_IMPORTS_GOODS_GDP_SA,Trade Balance: Goods Imports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_CA_TB_IMPORTS_SERV_GDP_SA,Trade Balance: Services Imports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_EXPORTS_MINERAL_FUELS_VALUE_MIL_USD_SA,Trade Balance: Fuel Exports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_IMPORTS_MINERAL_FUELS_VALUE_MIL_USD_SA,Trade Balance: Fuel Imports,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_FDI_NET_GDP_NSA,FDI Net,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_FDI_ASSET_GDP_NSA,FDI: Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_FDI_ASSET_DEBT_GDP_NSA,FDI: Outflows: Debt,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_FDI_ASSET_EQ_GDP_NSA,FDI: Outflows: EQ,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_FDI_LIAB_GDP_NSA,FDI: Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_FDI_LIAB_DEBT_GDP_NSA,FDI: Inflows: Debt,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_FDI_LIAB_EQ_GDP_NSA,FDI: Inflows: EQ,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_NET_DEBT_GDP_NSA,Debt Net,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_LIAB_DEBT_GDP_NSA,Debt Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_LIAB_DEBT_LT_GDP_NSA,Debt Inflows: ST,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_LIAB_DEBT_ST_GDP_NSA,Debt Inflows: LT,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_ASSET_DEBT_GDP_NSA,Debt Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_ASSET_DEBT_LT_GDP_NSA,Debt Outflows: ST,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_ASSET_DEBT_ST_GDP_NSA,Debt Outflows: LT,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_NET_EQ_INVFUNDS_GDP_NSA,EQ Net,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_LIAB_EQ_INVFUNDS_GDP_NSA,EQ Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_PORTINV_ASSET_EQ_INVFUNDS_GDP_NSA,EQ Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_OTHER_NET_GDP_NSA,Other Net,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_OTHER_ASSET_GDP_NSA,Other Outflows,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_OTHER_ASSET_DEPOSITS_GDP_NSA,Other Outflows: Deposits,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_OTHER_ASSET_LOANS_GDP_NSA,Other Outflows: Loans,1,ma,1,0,-1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_OTHER_LIAB_GDP_NSA,Other Inflows,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_OTHER_LIAB_DEPOSITS_GDP_NSA,Other Inflows: Deposits,1,ma,1,0,1,nl,nl,nlim,nlim,m,BOP,1

KOR,KOR_BOP_FA_OTHER_LIAB_LOANS_GDP_NSA,Other Inflows: Loans,1,ma,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,CHN_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,HKG_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,IDN_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,IND_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,JPN_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,KOR_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,MAL_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,THA_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,VNM_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,PHP_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,SGP_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,TWN_EXPORTS_GOODS_MIL_USD_SA,Exports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,EXP,1

WLD,CHN_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,HKG_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,IDN_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,IND_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,JPN_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,KOR_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,MAL_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,THA_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,VNM_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,PHP_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,SGP_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

WLD,TWN_IMPORTS_GOODS_MIL_USD_SA,Imports (6m Change USD Mil SA),1,lvlChg,3,0,1,nl,nl,nlim,nlim,m,IMP,1

RUS,RUS_CONS_CONF_PER_NSA,Demand: Consumer Conf,1,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_RSALES_REAL_SA,Demand: Retail Sales,1,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_PMI_MANU_IHS_SA,Production: PMI Manu,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_PMI_SERVICES_IHS_SA,Production: PMI Services,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_PMI_IHS_SA,Production: Headline,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_BUS_CONF_NSA,Production: Business Confidence,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_CU_MINING_SA,Capacity Utilization: Mining,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_CU_MANU_SA,Capacity Utilization: Manufacturing,2,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_LDI_LEAD_NSA,Growth: LDI,3,nt,nt,ave,1,nl,nl,nlim,nlim,m,growth,1

RUS,RUS_ULC_INDEX_NSA,ULC,3,perChg,6,0,1,nl,nl,nlim,nlim,m,growth,1

