,USD 5Y Par Swap Rate,CAD 5Y Par Swap Rate,3M x 5Y USD Normal Annual Vol (BPS/ANNUM),3M x 5Y CAD Normal Annual Vol (BPS/ANNUM)
2010-05-03,2.67775,3.19601,101.321,
2010-05-04,2.62299,3.05902,106.142,58.2511
2010-05-05,2.5556,3.06164,105.819,58.3234
2010-05-06,2.51001,2.94124,119.834,56.1169
2010-05-07,2.46113,3.04145,111.086,57.9118
2010-05-10,2.52009,3.13703,105.498,59.7548
2010-05-11,2.55166,3.17692,101.003,60.4829
2010-05-12,2.52654,3.2054,97.2115,60.9818
2010-05-13,2.52561,3.14442,95.1195,59.8629
2010-05-14,2.4215,3.03021,100.283,57.6527
2010-05-17,2.40632,3.04909,100.169,58.0607
2010-05-18,2.42686,2.98206,100.621,56.8127
2010-05-19,2.36733,2.94346,98.5693,56.0898
2010-05-20,2.30443,2.90011,104.068,55.3039
2010-05-21,2.2599,2.90839,100.901,55.4094
2010-05-24,2.30779,2.9,101.709,55.208
2010-05-25,2.31567,2.81131,107.049,53.6345
2010-05-26,2.40744,2.87558,105.169,54.7904
2010-05-27,2.49063,2.97414,103.994,56.6367
2010-05-28,2.44432,2.94533,103.464,56.0047
2010-05-31,,3.00247,,
2010-06-01,2.4138,2.94725,104.594,56.0344
2010-06-02,2.43936,3.00454,100.208,57.1567
2010-06-03,2.49238,2.98447,99.5969,56.7463
2010-06-04,2.37649,2.85698,100.354,54.2595
2010-06-07,2.3559,2.89086,102.39,55.0114
2010-06-08,2.31942,2.88828,104.279,54.9456
2010-06-09,2.35122,2.95627,103.829,56.2119
2010-06-10,2.36347,3.04175,102.65,57.8133
2010-06-11,2.35007,2.99257,102.102,56.8021
2010-06-14,2.39158,3.04514,103.631,57.8593
2010-06-15,2.34167,3.02964,102.629,57.5652
2010-06-16,2.33989,2.9787,100.693,56.5992
2010-06-17,2.26755,2.89098,99.2986,54.9228
2010-06-18,2.27392,2.92745,96.5809,55.5546
2010-06-21,2.27218,2.93034,94.8931,55.6651
2010-06-22,2.23964,2.85599,94.3271,54.247
2010-06-23,2.18236,2.78852,93.1691,52.9712
2010-06-24,2.17308,2.74814,92.7194,52.2184
2010-06-25,2.16998,2.71992,90.6826,51.6187
2010-06-28,2.1247,2.67977,89.2391,50.9252
2010-06-29,2.06284,2.58609,94.7854,49.195
2010-06-30,2.06361,2.55062,95.1617,48.5242
2010-07-01,2.03691,2.552,97.23,48.533
2010-07-02,2.07515,2.58587,92.8032,49.1364
2010-07-05,2.07515,2.57389,93.1005,48.9405
2010-07-06,2.07092,2.57881,91.6199,49.0314
2010-07-07,2.014,2.62512,90.7916,49.8954
2010-07-08,2.06314,2.68195,90.196,51.0009
2010-07-09,2.09615,2.76507,89.6436,52.3966
2010-07-12,2.08637,2.71079,88.3176,51.4125
2010-07-13,2.12583,2.76389,88.2026,52.4466
2010-07-14,2.10257,2.74915,86.9066,52.1662
2010-07-15,1.97282,2.69199,85.65,51.0765
2010-07-16,1.90396,2.59301,85.1968,49.1598
2010-07-19,1.91731,2.56084,84.5287,48.6058
2010-07-20,1.89901,2.57338,83.9269,48.8482
2010-07-21,1.88726,2.53851,84.114,48.1662
2010-07-22,1.88362,2.57909,83.6598,48.9499
2010-07-23,1.89838,2.62623,82.7082,49.7682
2010-07-26,1.96938,2.6246,82.7454,49.7754
2010-07-27,1.95759,2.65509,84.565,50.3656
2010-07-28,1.94418,2.61954,83.8533,49.6743
2010-07-29,1.8256,2.54837,84.4067,48.3482
2010-07-30,1.78777,2.45008,83.7981,46.4348
2010-08-02,1.76763,2.446,85.8681,46.3713
2010-08-03,1.71566,2.38844,92.4022,45.3575
2010-08-04,1.78585,2.51897,93.1233,47.7958
2010-08-05,1.75811,2.49612,93.9783,47.3144
2010-08-06,1.70488,2.40696,89.3259,45.5551
2010-08-09,1.72902,2.40683,89.1406,45.5992
2010-08-10,1.75138,2.38038,87.0832,45.0848
2010-08-11,1.62311,2.29,83.1386,43.353
2010-08-12,1.66194,2.30121,84.3139,43.6003
2010-08-13,1.68705,2.30918,85.7679,43.6691
2010-08-16,1.6398,2.25801,89.1301,42.6705
2010-08-17,1.65808,2.29822,86.8999,43.4666
2010-08-18,1.62875,2.30006,81.7342,43.5048
2010-08-19,1.61482,2.23568,81.8809,42.2686
2010-08-20,1.6396,2.1638,83.7973,40.8835
2010-08-23,1.64257,2.10212,85.6695,39.7787
2010-08-24,1.56538,2.0459,86.7615,38.7396
2010-08-25,1.55554,2.04617,91.3722,38.7042
2010-08-26,1.60913,2.02375,96.6972,38.2763
2010-08-27,1.66801,2.14445,98.1582,40.5068
2010-08-30,1.61718,2.07955,100.248,
2010-08-31,1.57544,2.02356,96.9225,38.2755
2010-09-01,1.65307,2.10586,101.673,39.8441
2010-09-02,1.64412,2.10902,96.823,39.9077
2010-09-03,1.69761,2.20638,92.417,41.6831
2010-09-06,1.69761,2.204,92.425,41.6353
2010-09-07,1.61355,2.10222,95.137,39.6763
2010-09-08,1.62775,2.20214,96.5514,41.4814
2010-09-09,1.72747,2.26642,101.325,42.6963
2010-09-10,1.79168,2.27006,103.454,42.7522
2010-09-13,1.73628,2.25318,102.528,42.4534
2010-09-14,1.64808,2.2373,100.028,42.1376
2010-09-15,1.61385,2.2815,101.058,42.9386
2010-09-16,1.69243,2.29898,101.529,43.2502
2010-09-17,1.66311,2.27648,100.475,42.8174
2010-09-20,1.68805,2.28165,101.17,42.9279
2010-09-21,1.63785,2.24362,96.0108,42.2022
2010-09-22,1.51625,2.18163,91.2885,41.0178
2010-09-23,1.54411,2.16986,90.418,40.7806
2010-09-24,1.58543,2.23353,84.495,41.9712
2010-09-27,1.52447,2.1585,86.6824,40.4537
2010-09-28,1.47759,2.0927,84.5067,39.2465
2010-09-29,1.4761,2.07318,85.707,38.8736
2010-09-30,1.52109,2.07935,86.1203,39.0204
2010-10-01,1.52546,2.11528,86.2995,39.5966
2010-10-04,1.48907,2.07584,86.4802,38.933
2010-10-05,1.48456,2.07386,82.5738,38.9206
2010-10-06,1.42279,2.06439,76.5841,38.754
2010-10-07,1.41603,2.04691,73.8363,38.434
2010-10-08,1.34829,1.96916,68.9474,36.9209
2010-10-11,1.34829,1.968,69.1861,36.9891
2010-10-12,1.36903,1.99549,69.3185,37.4764
2010-10-13,1.38277,2.04137,70.4688,38.3221
2010-10-14,1.41649,2.05936,75.7092,38.6607
2010-10-15,1.41615,2.07594,76.7659,38.9362
2010-10-18,1.38225,2.02581,77.3768,38.0185
2010-10-19,1.37306,1.92671,77.0547,36.1665
2010-10-20,1.33635,1.96164,76.0353,36.8458
2010-10-21,1.36114,1.98659,77.2329,37.3016
2010-10-22,1.39782,1.98909,78.9292,37.2908
2010-10-25,1.398,1.96796,76.8499,36.9417
2010-10-26,1.48283,2.0702,80.7498,38.8943
2010-10-27,1.5395,2.10424,83.3366,39.5645
2010-10-28,1.5111,2.09209,82.0227,39.3304
2010-10-29,1.44278,2.05097,82.0748,38.4564
2010-11-01,1.44524,2.05297,82.3943,38.5609
2010-11-02,1.43623,2.12535,82.4659,39.9745
2010-11-03,1.42303,2.13801,74.4699,40.2138
2010-11-04,1.31351,2.08592,69.564,39.2134
2010-11-05,1.36136,2.17475,70.8211,40.8156
2010-11-08,1.37711,2.21875,75.1918,41.6994
2010-11-09,1.45822,2.31064,83.968,43.4391
2010-11-10,1.6196,2.3255,89.6458,43.7218
2010-11-11,1.6196,2.314,89.8698,43.476
2010-11-12,1.59782,2.35805,100.695,44.3087
2010-11-15,1.71016,2.47474,107.318,46.593
2010-11-16,1.80345,2.41786,103.362,45.5034
2010-11-17,1.70358,2.42291,97.6552,45.6277
2010-11-18,1.80292,2.47362,101.264,46.5931
2010-11-19,1.76017,2.51217,99.5686,47.2245
2010-11-22,1.71547,2.44751,96.1121,46.0885
2010-11-23,1.61736,2.47348,98.1255,46.5469
2010-11-24,1.76711,2.60479,106.166,49.0501
2010-11-25,1.76746,2.625,106.169,49.3886
2010-11-26,1.79273,2.53174,107.119,47.5899
2010-11-29,1.7802,2.5194,106.796,47.4785
2010-11-30,1.71461,2.47921,107.336,46.7833
2010-12-01,1.8454,2.56882,113.394,48.4973
2010-12-02,1.92323,2.60924,114.366,49.2803
2010-12-03,1.83031,2.55325,108.784,48.2462
2010-12-06,1.78944,2.44688,105.134,46.2055
2010-12-07,1.89734,2.58418,118.941,48.8862
2010-12-08,2.15148,2.59335,122.584,49.0355
2010-12-09,2.11683,2.59216,118.437,48.9816
2010-12-10,2.12106,2.67178,119.378,50.4939
2010-12-13,2.17343,2.608,120.144,49.2352
2010-12-14,2.20919,2.72158,128.818,51.4691
2010-12-15,2.22283,2.70604,135.856,51.1517
2010-12-16,2.39097,2.64085,134.394,49.9311
2010-12-17,2.24369,2.50479,126.797,47.3381
2010-12-20,2.08714,2.53394,122.383,47.8406
2010-12-21,2.12407,2.54536,117.027,48.0745
2010-12-22,2.1642,2.58834,117.956,48.8535
2010-12-23,2.25222,2.61393,120.948,49.3257
2010-12-24,2.25222,2.61364,,49.2993
2010-12-27,2.25802,,120.896,
2010-12-28,2.25802,,123.65,
2010-12-29,2.33668,2.62776,122.846,49.5803
2010-12-30,2.26038,2.6284,125.633,49.5931
2010-12-31,2.26038,2.59809,124.628,49.0183
2011-01-03,2.17423,,121.709,
2011-01-04,2.13707,2.65665,113.878,50.1377
2011-01-05,2.31827,2.7684,125.245,52.3117
2011-01-06,2.28603,2.7148,121.788,51.2756
2011-01-07,2.20571,2.64483,116.228,49.952
2011-01-10,2.15871,2.6417,115.274,49.8339
2011-01-11,2.18905,2.67992,112.719,50.6305
2011-01-12,2.24598,2.70745,108.39,51.1387
2011-01-13,2.17893,2.70972,107.171,51.1617
2011-01-14,2.105,2.73837,106.653,51.7082
2011-01-17,2.105,2.7345,106.456,51.5836
2011-01-18,2.19914,2.76912,106.445,52.3052
2011-01-19,2.14601,2.67747,105.099,50.5785
2011-01-20,2.22642,2.76413,109.169,52.2587
2011-01-21,2.24456,2.78201,107.918,52.5806
2011-01-24,2.21616,2.77087,107.594,52.327
2011-01-25,2.24943,2.72196,104.36,51.4299
2011-01-26,2.23604,2.74512,106.615,51.8969
2011-01-27,2.23313,2.69788,103.978,51.0029
2011-01-28,2.15748,2.66268,105.053,50.3407
2011-01-31,2.15186,2.66928,108.267,50.4683
2011-02-01,2.25068,2.72262,110.553,51.5053
2011-02-02,2.29209,2.79845,113.967,52.9777
2011-02-03,2.37603,2.84006,115.114,53.7823
2011-02-04,2.50434,2.91071,117.924,55.0887
2011-02-07,2.51718,2.90892,119.486,54.9696
2011-02-08,2.54183,2.95876,122.15,55.98
2011-02-09,2.607,2.92279,117.127,55.2981
2011-02-10,2.58262,2.94935,118.044,55.8047
2011-02-11,2.53245,2.95868,116.402,55.9826
2011-02-14,2.56997,2.96051,112.991,55.9179
2011-02-15,2.55744,2.97378,112.397,56.2122
2011-02-16,2.57641,3.0005,113.478,56.7715
2011-02-17,2.48091,2.962,111.026,56.0412
2011-02-18,2.53101,2.93924,111.138,55.6096
2011-02-21,2.53101,2.937,110.913,55.4085
2011-02-22,2.40392,2.8211,115.249,53.2808
2011-02-23,2.36937,2.81116,115.703,53.1019
2011-02-24,2.38016,2.80912,114.705,53.1171
2011-02-25,2.37752,2.79832,111.805,52.9171
2011-02-28,2.34338,2.84382,110.047,53.6503
2011-03-01,2.37323,2.84132,111.651,53.5796
2011-03-02,2.34925,2.86121,111.704,53.9593
2011-03-03,2.48743,2.96879,116.769,56.0079
2011-03-04,2.42582,2.88542,112.321,54.3456
2011-03-07,2.38832,2.89807,112.796,54.6814
2011-03-08,2.42927,2.93585,113.447,55.4111
2011-03-09,2.39673,2.88444,111.416,54.4144
2011-03-10,2.33254,2.82264,111.206,53.2459
2011-03-11,2.25104,2.79599,109.03,52.6828
2011-03-14,2.19108,2.72866,109.128,51.5034
2011-03-15,2.14708,2.68452,114.428,50.6971
2011-03-16,2.06911,2.58617,118.506,48.8491
2011-03-17,2.16129,2.63116,117.56,49.6658
2011-03-18,2.1676,2.63479,114.683,49.6528
2011-03-21,2.25142,2.70722,113.065,51.0778
2011-03-22,2.28138,2.7016,108.465,50.9778
2011-03-23,2.25709,2.71123,108.229,51.1703
2011-03-24,2.31422,2.72978,107.529,51.5017
